id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
137375,18095,Icy Tower,NULL,2001-12-22 00:00:00.000,3,NULL,NULL,NULL,78.6716,12
137450,84307,Rockman Strategy,NULL,2001-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137509,2447,Commander Keen,NULL,2001-05-30 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
137960,43902,TinTin: Destination Adventure,NULL,2001-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138023,147881,Pixeline: fuld af fis og ballade,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138061,147898,Walking With Beasts: Operation Salvage,NULL,2001-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138173,95509,Putter Golf,NULL,2001-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138572,139,Star Wars: Galactic Battlegrounds,NULL,2001-01-17 00:00:00.000,15,NULL,NULL,NULL,80.7804,46
138734,63708,Densha de GO! Shinkansen: Sanyou Shinkansen-hen,NULL,2001-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138779,1552,Virtua Fighter 4,NULL,2001-08-01 00:00:00.000,2,NULL,96.5000,2,71.1051,10
138900,168268,Kids Station: Bishoujo Senshi Sailor Moon World Chibiusa To Tanoshii Mainichi,NULL,2001-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139091,5754,Blood Wake,NULL,2001-12-28 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
139125,54103,Hover Ace,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139582,18332,Evil Twin: Cyprien's Chronicles,NULL,2001-12-07 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
139641,3382,Harvest Moon: Save the Homeland,"""Your goal is to successfully save your family's farm and the surrounding village from being turned into a resort. Construction begins in a year, so you have your work cut out for you! But don't worry, if you earn the friendship and trust of the villagers they will be sure to lend a helping hand. Remember...It's up to you to SAVE THE HOMELAND!""",2001-07-05 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
139883,194213,Tony Hawk's Pro Skater 3,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139940,94429,Egypte Kids,"The game is set in Heliopolis, a city located on the banks of the River Nile, in Ancient Egypt. The player solves mysteries to learn about subjects like life in Egypt and the Egyptian Gods. Dragoo, a mischievous young dragon, is the player's guide through the game. The game also includes an Ancient Egypt multimedia encyclopaedia.",2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140267,20566,Carnivores: Ice Age,NULL,2001-01-15 00:00:00.000,3,NULL,40.0000,2,90.0000,2
140273,43311,Mobile Suit Gundam Federation vs. Zeon,NULL,2001-03-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
140424,606,Battle Realms,NULL,2001-11-07 00:00:00.000,19,NULL,NULL,NULL,77.9826,25
140524,9542,Poseidon: Master of Atlantis,NULL,2001-06-23 00:00:00.000,2,NULL,NULL,NULL,86.4698,6
141066,117772,Mario & Luigi,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141203,8031,Tom and Jerry: Mouse Hunt,"The story will be fairly familiar to anyone who's ever watched the cartoon; Jerry's naïve country cousins are in town for a visit, and Tom is hungry. It's up to Jerry to rescue his cousins from peril in scene after scene, foiling the plans of his starving counterpart. Play as either Tom or Jerry in this battle of wits and reflexes, trying to best your opponent throughout 20 show-themed levels of action. Familiar faces like Spike, Butch, and Ducky make appearances throughout, and there are countless obstacles and power-ups to keep things interesting. Cool cartoon graphics mark this GBC-only release. Play alone or link up and challenge a friend.",2001-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141726,145467,Dragon Quest IV,NULL,2001-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142692,278,Runaway: A Road Adventure,"Brian Basco sets off from New York to California, but plans to make a quick stop on his way there to pick up a book at a bookstore. On the way there, he just avoids running over a fleeing girl who then blacks out. Brian takes her to the hospital and finds out that her name is Gina Timmins and that she witnessed a Mafia murder. He saves her from the killers, but now he also has to run away.",2001-07-06 00:00:00.000,16,NULL,NULL,NULL,78.7152,45
142693,46784,Sengoku 3,NULL,2001-01-18 00:00:00.000,NULL,NULL,NULL,NULL,82.5181,12
142949,76702,Zwei: The Arges Adventure,NULL,2001-12-30 00:00:00.000,2,NULL,67.0000,2,70.0000,0
143075,5740,Batman: Vengeance,NULL,2001-10-15 00:00:00.000,4,NULL,68.0000,3,64.9557,14
143266,1996,Anarchy Online,"On the planet of Rubi-Ka, a battle rages between the haves and have-nots in a time when the clans seek liberation from the all-powerful Omni-Tek corporation in the name of justice, voluntarily if possible; from the barrel of a gun if necessary. The leaders of both sides are desperately seeking a solution that can stop the violence ravaging the planet, against a backdrop of betrayal, military raids and conniving political games, cyborg assassins and modified humans.",2001-06-27 00:00:00.000,1,NULL,80.0000,2,70.0000,4
143285,130309,Vampirdzhija Vjedogonia,NULL,2001-01-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143355,49161,Caesars Palace Advance: Millenium Gold Edition,NULL,2001-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143443,191879,Dib's Nanochase,NULL,2001-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143619,49399,High Heat Major League Baseball 2002,NULL,2001-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144441,6352,CT Special Forces,NULL,2001-01-02 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
144817,197872,Batman: Vengeance,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144833,26441,Atelier Lilie: The Alchemist of Salburg 3,NULL,2001-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145242,46369,Toy Racer,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145377,70002,Haunted Castle 3: Trevor's Quest,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145583,134619,Hades 2,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
145595,43909,Who Wants to be a Millionaire: 3rd Edition,NULL,2001-07-11 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
145597,94725,Randnet Disk,NULL,2001-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145620,6437,Hot Potato!,NULL,2001-06-29 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
145633,8056,Tiny Toon Adventures: Plucky's Big Adventure,NULL,2001-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145638,481,Silent Hill 2,"James Sunderland has arrived in the town of Silent Hill after receiving a letter from his wife Mary, telling him to meet her in their special place in Silent Hill. However his wife died three years ago, and has kept the secrets surrounding her death. James decides to honor the letter's request, wondering if this is a sick joke or if there is more to this. As he reaches the outskirts of the town, James finds that the road is blocked, and parks at an abandoned restroom. Little does he realize that this is the first step forward into the mystery of Silent Hill and his own past.",2001-09-24 00:00:00.000,281,NULL,90.0000,2,92.0412,709
145695,6492,Klonoa: Empire of Dreams,NULL,2001-07-19 00:00:00.000,1,NULL,NULL,NULL,74.0510,9
145704,6481,Jurassic Park III: The DNA Factor,NULL,2001-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145710,69574,Pearl Harbor: Defend the Fleet,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
145718,10614,Mega Man 64,NULL,2001-01-10 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
145764,44644,NCAA Football 2002,NULL,2001-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145817,59939,Disney Phonics Quest,"Kids will join Mickey on a quest as the sorcerer's apprentice to uncover the magic of phonics fun. Mickey's quest begins as he opens the sorcerer's magic book and loses six of the Sorcerer's belongings. As each challenge is mastered, Mickey regains one of the Sorcerer's belongings so he can eventually return in triumph to the castle.",2001-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145820,8094,Rocket Power: Team Rocket Rescue,NULL,2001-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145903,341,Harry Potter and the Sorcerer's Stone,"The story follows protagonist Harry Potter, who, after discovering he is a wizard, is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training, and along with his friends stop Lord Voldemort from returning to power.",2001-11-16 00:00:00.000,70,NULL,64.0000,1,73.6663,210
145947,2966,Jimmy Neutron: Boy Genius,NULL,2001-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146066,165157,Project: Undead,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146130,7170,Ico,"Ico, a horned boy, is taken by a group of warriors to an abandoned castle and locked inside a stone coffin to be sacrificed. A tremor topples the coffin and Ico escapes. As he searches the castle, he comes across Yorda (ヨルダ Yoruda?), a captive girl who speaks a different language. Ico helps Yorda escape and defends her from shadow-like creatures. The pair make their way through the castle and arrive at the bridge leading to land. As they cross, the Queen, ruler of the castle, appears and tells Yorda that as her daughter she cannot leave the castle. The Queen destroys part of the bridge; although Yorda tries to save him, Ico falls off the bridge and loses consciousness.

Ico awakens below the castle and makes his way back to the upper levels, finding a magic sword that dispels the shadow creatures. After discovering that Yorda has been turned to stone by the Queen. He confronts the Queen in her throne room, who reveals that she plans to restart her life anew by taking possession of Yorda's body. Ico slays the Queen with the magic sword, but with her death the castle begins to collapse around him; he is hit by falling debris, breaking his horns, and he falls unconscious. The Queen's spell on Yorda is broken, and a shadowy Yorda carries Ico safely out of the castle to a boat, sending him to drift to the shore alone. Ico awakens to find the distant castle in ruins, and Yorda, in her human form, washed up nearby. She stirs.",2001-09-24 00:00:00.000,96,NULL,96.6667,3,84.9217,224
146408,21310,Growlanser II: The Sense of Justice,NULL,2001-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146474,18123,"Flower, Sun, and Rain",NULL,2001-05-02 00:00:00.000,1,NULL,100.0000,3,60.6040,11
146553,115430,Harry Potter and the Sorcerer's Stone,NULL,2001-11-16 00:00:00.000,NULL,NULL,NULL,NULL,66.2518,7
146590,44819,Digimon Digital Card Battle,NULL,2001-08-12 00:00:00.000,3,NULL,NULL,NULL,71.5397,12
146611,43220,Supercar Street Challenge,NULL,2001-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146962,94569,PC Fútbol 2001,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146994,18944,Toy Story Racer,NULL,2001-03-06 00:00:00.000,4,NULL,NULL,NULL,79.2214,11
147016,71640,Star Trek: Away Team,NULL,2001-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147022,71927,Secret Agent Barbie,NULL,2001-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147046,5715,4x4 EVO 2,NULL,2001-10-30 00:00:00.000,NULL,NULL,46.0000,2,50.0000,3
147052,125371,Dark Orbit,"""It's the year 2150, and you're stuck on Nibiru, the tenth planet of the solar system. As the sole survivor of a shattered mining colony, you must defend yourself from the onslaught of aliens awakening from beneath the barren world's crust. Using the precious few resources still available, you can build more advanced firepower into your mining craft to turn it into an awesome fighting machine. 5 detailed levels to explore with multiple enemies and terrain, many puzzles to solve and quests to conquer, modular and upgradeable ships.""",2001-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147092,4153,Smuggler's Run: Warzones,NULL,2001-12-31 00:00:00.000,2,NULL,80.0000,2,71.0000,3
147233,22055,Rock Manager,NULL,2001-11-26 00:00:00.000,2,NULL,70.0000,1,NULL,NULL
147726,72976,Shooter: Space Shot,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147785,49831,Project S-11,NULL,2001-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147934,45096,Blaster Master: Blasting Again,NULL,2001-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148184,16304,AlterEgo: Browser-Based Life Simulation Game,NULL,2001-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148197,138173,Runescape Classic,NULL,2001-01-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148397,67723,Koto Battle: Tengai no Moribito,NULL,2001-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148663,5623,Severance: Blade of Darkness,NULL,2001-02-21 00:00:00.000,16,NULL,90.0000,1,87.1662,32
148843,175901,PainStation,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148971,168137,Jikkyou J-League Perfect Striker 3,NULL,2001-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148979,168154,Jikkyou J-League Perfect Striker 4,NULL,2001-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149384,49863,Aliens: Thanatos Encounter,NULL,2001-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149449,27479,Deadly Dozen,NULL,2001-10-31 00:00:00.000,2,NULL,NULL,NULL,50.0000,2
